,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
11442,0,1,3.9,74,34,21,627,1200.0,5004
11443,0,1,4.0,377,34,4,736,1300.0,5004
11444,0,0,3.7,100,2,4,1425,1200.0,5004
11445,1,1,4.5,3468,42,20,1396,1300.0,5004
11446,1,1,4.5,3156,42,21,1229,1500.0,5004
11447,0,1,4.7,10471,42,21,1319,1400.0,5004
11448,1,1,4.4,9064,41,22,1464,600.0,3386
11449,1,1,4.4,1804,41,20,1674,1000.0,4477
11450,1,1,4.2,767,41,20,1268,1700.0,5004
11451,1,1,4.0,281,41,21,799,1500.0,5004
11452,0,1,4.4,1555,42,54,1124,2000.0,5004
11453,0,1,4.2,1741,42,20,635,1200.0,5004
11454,0,1,4.4,369,40,18,332,1000.0,5004
11455,1,1,4.9,2215,42,21,132,1500.0,5004
11456,0,1,4.7,3617,38,20,1321,1600.0,5004
11457,1,1,4.4,457,44,21,1152,1500.0,4282
11458,1,1,4.2,2620,42,20,512,1300.0,5004
11459,0,1,4.1,786,40,20,1371,1500.0,5004
11460,1,1,4.5,717,44,20,1005,1500.0,794
11461,0,0,3.8,4646,43,50,1300,2000.0,5004
11462,1,1,4.4,679,44,20,1377,1500.0,1838
11463,1,0,4.1,6914,42,20,1398,750.0,2087
11464,1,1,4.1,673,40,20,603,900.0,5004
11465,0,1,4.3,2245,42,20,607,1100.0,5004
11466,1,1,4.0,150,39,20,704,1100.0,1860
11467,1,1,4.0,1863,43,20,1152,600.0,5004
11468,1,0,3.9,455,43,20,519,1000.0,5004
11469,0,1,3.9,1389,42,46,716,1400.0,5004
11470,1,1,3.9,484,42,20,1423,700.0,5004
11471,0,1,4.2,117,44,20,1421,800.0,5004
11472,0,1,4.1,354,40,37,800,2000.0,5004
11473,0,1,4.3,104,44,20,1160,1000.0,5004
11474,0,0,3.8,38,43,20,1446,900.0,5004
11475,0,1,3.5,32,42,20,1192,1000.0,5004
11476,0,1,4.2,468,16,37,1167,3000.0,5004
11477,1,0,4.3,791,22,20,166,1000.0,5004
11478,1,0,4.5,217,22,20,1072,1200.0,5004
11479,1,1,4.2,217,16,20,806,1500.0,3709
11480,1,0,3.9,421,0,20,110,800.0,3610
11481,0,0,3.9,371,22,20,1583,400.0,5004
11482,1,0,3.3,292,22,20,206,600.0,5004
11483,1,1,3.9,224,22,20,1281,800.0,5004
11484,0,0,3.4,46,16,20,1152,1100.0,5004
11485,1,1,4.2,2714,40,13,402,1000.0,4104
11486,0,1,4.4,467,41,13,401,800.0,5004
11487,0,0,4.6,7113,41,13,333,600.0,5004
11488,1,1,4.4,9064,41,22,1464,600.0,3386
11489,0,0,4.4,1224,41,13,397,800.0,5004
11490,0,0,4.1,314,41,13,381,600.0,5004
11491,0,0,4.3,294,41,13,471,850.0,5004
11492,1,0,4.2,168,41,13,425,700.0,2620
11493,1,0,4.1,65,41,16,460,700.0,4705
11494,1,1,4.0,1208,41,13,406,650.0,2952
11495,1,0,3.6,76,41,13,434,650.0,786
11496,0,0,4.0,236,41,13,434,500.0,5004
11497,0,0,3.6,36,41,13,330,300.0,5004
11498,1,0,3.7,52,41,13,471,450.0,3054
11499,0,0,4.7,14690,42,16,336,900.0,5004
11500,0,0,4.5,3838,42,13,467,800.0,5004
11501,0,0,4.1,2730,42,13,398,1300.0,5004
11502,1,0,4.4,360,43,13,491,500.0,3575
11503,1,0,4.0,67,45,13,380,400.0,1747
11504,0,0,4.4,168,42,17,465,600.0,5004
11505,1,0,4.4,2867,42,13,335,600.0,2265
11506,1,1,4.1,1850,38,13,341,600.0,615
11507,1,1,4.3,1804,42,22,658,900.0,4493
11508,1,0,4.5,2611,42,33,951,500.0,710
11509,1,0,4.1,3007,38,13,372,1000.0,5004
11510,1,0,4.2,174,43,13,330,600.0,2473
11511,1,0,4.4,946,42,13,433,900.0,4035
11512,1,1,4.2,493,42,13,387,800.0,3075
11513,0,1,4.3,1469,42,13,404,800.0,5004
11514,0,1,4.5,548,42,13,410,900.0,5004
11515,1,1,4.4,191,40,13,330,1000.0,821
11516,1,1,4.4,204,42,13,496,800.0,608
11517,0,0,4.1,2448,43,13,369,700.0,5004
11518,1,0,4.6,1026,44,17,429,550.0,3740
11519,1,1,4.2,872,42,13,337,600.0,951
11520,0,1,4.2,815,43,13,395,800.0,5004
11521,1,0,4.1,778,38,13,381,700.0,184
11522,1,0,4.2,1063,42,13,392,800.0,3164
11523,1,0,4.5,341,42,33,777,300.0,5004
11524,1,0,4.1,86,43,13,425,700.0,365
11525,1,1,4.0,1513,40,13,381,900.0,5004
11526,1,0,4.1,306,44,13,412,600.0,485
11527,1,1,4.1,402,42,15,420,1200.0,1703
11528,1,0,4.1,991,43,13,402,600.0,1318
11529,1,1,4.2,1701,42,13,457,650.0,1333
11530,1,0,4.1,889,40,13,393,800.0,4616
11531,0,0,4.2,224,39,13,504,200.0,5004
11532,1,0,4.1,138,42,13,450,1200.0,5004
11533,1,0,4.2,100,44,33,779,900.0,519
11534,0,0,4.1,172,44,13,363,650.0,5004
11535,1,1,4.4,102,45,13,387,700.0,4806
11536,1,0,4.1,62,39,13,449,600.0,4426
11537,1,0,4.3,480,42,13,510,450.0,537
11538,0,0,4.1,367,44,13,330,350.0,5004
11539,0,0,3.8,289,45,33,782,500.0,5004
11540,1,0,3.7,107,43,62,368,400.0,1076
11541,1,0,4.0,201,42,13,404,800.0,5004
11542,1,0,4.1,93,42,13,381,600.0,3064
11543,0,0,3.8,63,44,14,426,600.0,5004
11544,1,1,4.1,152,43,62,376,600.0,3407
11545,1,0,4.1,506,43,13,379,600.0,5004
11546,0,0,3.8,47,42,13,453,600.0,5004
11547,0,0,4.2,130,42,13,381,800.0,5004
11548,1,0,4.0,275,40,13,330,500.0,141
11549,0,0,2.8,227,43,13,330,450.0,5004
11550,0,0,3.7,46,38,13,381,600.0,5004
11551,0,0,3.6,54,43,12,1648,250.0,5004
11552,1,0,4.2,414,42,13,427,700.0,5004
11553,1,0,3.8,231,38,13,392,600.0,3980
11554,0,1,4.0,1755,16,48,748,1600.0,5004
11555,0,0,4.6,1587,22,13,334,750.0,5004
11556,1,1,4.5,1880,0,13,392,900.0,1802
11557,1,0,4.3,1101,22,13,417,700.0,318
11558,0,0,4.3,128,22,22,157,800.0,5004
11559,0,0,2.6,49,22,13,434,450.0,5004
11560,1,0,3.6,42,0,13,399,600.0,3438
11561,1,0,3.7,59,22,13,441,600.0,1517
11562,0,0,3.6,61,0,13,330,500.0,5004
11563,1,0,4.2,787,0,62,1593,300.0,2664
11564,1,0,4.0,58,22,72,1514,250.0,3845
11565,1,0,3.8,339,0,20,64,800.0,5004
11566,1,0,3.9,584,37,29,920,450.0,3253
11567,1,0,4.3,169,22,29,1152,400.0,552
11568,1,0,3.8,376,0,62,1353,500.0,1242
11569,1,0,3.8,256,0,20,280,800.0,1261
11570,1,0,4.0,176,22,62,1640,100.0,2741
11571,1,0,4.1,499,41,62,999,600.0,4813
11572,1,0,4.0,992,22,20,236,800.0,740
11573,1,0,4.0,206,0,70,1118,200.0,1643
11574,1,0,3.4,152,0,62,1042,400.0,1340
11575,1,0,4.1,319,38,29,1152,450.0,4287
11576,1,0,4.3,168,42,62,320,500.0,4936
11577,1,0,4.2,190,43,62,1641,300.0,2790
11578,1,0,4.0,293,43,45,1640,250.0,4502
11579,1,0,4.5,558,0,30,771,400.0,4452
11580,1,0,4.2,385,38,72,1177,500.0,1865
11581,1,0,4.2,462,22,72,1388,500.0,1873
11582,1,0,3.7,216,0,62,1034,200.0,2353
11583,1,0,4.1,357,22,62,321,600.0,3321
11584,1,0,3.9,331,0,13,1191,200.0,2284
11585,1,0,4.1,1959,43,20,199,650.0,5004
11586,1,0,3.5,738,0,20,46,600.0,1235
11587,1,0,3.5,98,45,0,179,400.0,2072
11588,1,0,3.3,910,38,62,1173,250.0,4880
11589,1,0,4.1,212,45,9,222,150.0,3463
11590,0,0,3.9,626,42,20,556,600.0,5004
11591,1,0,3.6,137,22,72,283,300.0,1362
11592,1,0,4.4,102,37,29,1180,400.0,1343
11593,1,0,3.9,341,22,62,1578,400.0,1110
11594,1,0,4.0,412,42,62,83,300.0,1729
11595,1,0,4.3,3614,43,62,1631,400.0,2930
11596,1,0,4.0,138,45,62,1605,250.0,3133
11597,1,0,3.9,229,38,72,1192,250.0,3511
11598,1,0,3.9,303,16,62,1059,300.0,1988
11599,1,0,4.3,1588,42,20,150,550.0,4803
11600,1,0,4.6,277,42,30,952,400.0,753
11601,1,0,4.1,200,0,62,1152,300.0,2754
11602,1,0,4.1,1962,43,62,1106,600.0,4748
11603,1,0,4.0,88,22,72,1052,400.0,2089
11604,1,1,3.4,411,22,20,1371,750.0,2028
11605,1,0,4.2,426,38,62,264,250.0,2896
11606,1,0,3.7,477,0,62,1231,450.0,4008
11607,1,1,4.4,3766,22,22,1464,600.0,2220
11608,1,0,4.2,556,42,62,1668,400.0,3729
11609,1,0,3.8,1076,0,20,233,500.0,1309
11610,1,0,3.1,382,22,62,1503,600.0,3759
11611,1,0,4.2,467,0,62,1056,400.0,3665
11612,1,0,3.9,65,0,62,233,700.0,1818
11613,1,0,3.9,89,42,62,1377,400.0,988
11614,1,0,4.1,130,0,62,1152,150.0,1902
11615,1,0,3.9,490,43,20,1470,750.0,4188
11616,1,0,3.9,783,22,62,1192,300.0,4399
11617,1,0,4.0,317,22,12,1648,250.0,430
11618,1,0,3.7,646,22,62,320,400.0,5004
11619,1,0,3.4,355,18,62,1152,350.0,2758
11620,1,0,4.2,848,22,62,1591,300.0,2758
11621,1,0,4.2,1076,42,69,1117,400.0,3913
11622,1,0,3.9,297,41,72,1152,400.0,284
11623,1,0,4.1,314,38,72,929,650.0,2889
11624,1,0,3.8,348,22,62,1152,300.0,181
11625,1,0,3.9,421,0,20,110,800.0,3609
11626,1,0,3.9,189,0,62,292,600.0,721
11627,1,0,3.9,148,22,69,1117,200.0,276
11628,1,0,4.2,592,22,20,1296,550.0,1389
11629,1,0,3.9,325,43,20,42,500.0,1051
11630,1,0,4.3,891,16,29,179,500.0,691
11631,1,0,4.1,360,42,72,262,400.0,975
11632,1,0,2.8,213,58,29,1465,300.0,1059
11633,1,0,4.2,703,44,30,180,450.0,2911
11634,1,0,4.0,357,45,29,233,650.0,1979
11635,1,0,3.9,57,0,62,280,300.0,2363
11636,1,0,4.1,71,22,30,955,400.0,3967
11637,1,0,3.6,144,22,62,1543,150.0,98
11638,1,1,4.1,2726,0,20,294,800.0,4341
11639,1,0,3.4,137,0,72,280,500.0,2368
11640,1,0,3.9,260,0,20,49,500.0,1096
11641,1,0,4.3,283,22,62,1543,150.0,2391
11642,1,0,4.0,326,22,29,1633,200.0,5004
11643,1,0,4.1,192,45,29,1461,750.0,2159
11644,1,0,4.1,382,0,62,83,250.0,4026
11645,1,0,4.1,130,22,30,771,350.0,4108
11646,1,0,3.8,884,0,62,1352,500.0,2341
11647,1,0,3.8,99,0,20,1585,350.0,3377
11648,1,0,3.9,124,22,20,299,600.0,4556
11649,1,0,3.8,510,22,62,320,500.0,3349
11650,1,0,3.7,382,42,20,1033,600.0,4976
11651,1,0,3.4,47,0,62,1632,200.0,3795
11652,1,0,4.1,1128,16,29,269,650.0,1719
11653,1,0,3.9,52,0,62,1585,300.0,5004
11654,1,0,4.0,65,22,20,1587,300.0,112
11655,1,0,3.9,183,0,62,1493,300.0,4632
11656,1,0,3.1,332,16,20,1192,500.0,4759
11657,1,0,4.3,338,42,20,553,800.0,1381
11658,1,0,2.9,67,0,20,1456,500.0,3786
11659,1,0,3.9,499,43,62,1634,300.0,63
11660,1,0,3.1,53,38,62,815,100.0,5004
11661,1,0,3.9,468,0,20,110,750.0,1232
11662,1,0,3.9,101,0,20,556,600.0,4665
11663,1,0,4.0,457,43,29,928,500.0,680
11664,1,0,4.2,105,0,62,535,300.0,3735
11665,1,0,4.1,414,44,12,1022,300.0,2503
11666,1,0,4.0,269,42,45,1673,300.0,2128
11667,1,0,4.1,511,43,30,787,500.0,1628
11668,1,0,4.0,182,22,29,607,600.0,4626
11669,1,0,4.1,889,40,13,393,800.0,4615
11670,1,0,4.0,114,0,62,589,400.0,1730
11671,1,0,3.9,47,22,30,209,400.0,1673
11672,1,0,4.3,653,43,62,1543,250.0,346
11673,1,0,3.9,99,30,62,1543,200.0,2653
11674,1,0,3.9,191,0,62,254,300.0,1541
11675,1,0,4.6,119,38,30,771,300.0,309
11676,1,0,2.8,152,44,20,1202,700.0,1326
11677,1,0,4.1,93,22,20,985,700.0,10
11678,1,1,4.3,548,42,26,1261,1000.0,3015
11679,1,0,3.6,218,22,62,250,400.0,5004
11680,1,0,3.6,176,22,29,257,400.0,3744
11681,1,0,3.8,99,38,20,1152,500.0,301
11682,1,0,4.0,52,22,62,195,450.0,3901
11683,1,0,3.5,47,16,29,311,300.0,4598
11684,1,0,4.0,85,0,62,854,400.0,2522
11685,1,0,4.4,798,22,13,373,700.0,417
11686,1,0,4.3,723,42,62,815,400.0,3824
11687,1,0,4.2,701,41,29,1177,450.0,1311
11688,1,0,3.9,369,22,20,49,550.0,2444
11689,1,0,4.8,187,42,30,765,400.0,5004
11690,1,0,3.6,218,0,20,284,600.0,4905
11691,1,0,4.1,93,42,13,381,600.0,3063
11692,1,0,3.9,462,22,62,260,600.0,4571
11693,1,0,3.9,232,38,29,1102,400.0,1689
11694,1,0,4.3,190,41,0,179,400.0,2067
11695,1,0,3.6,95,38,62,1331,300.0,4050
11696,1,0,4.4,537,58,29,767,600.0,2060
11697,1,0,4.0,402,22,30,952,450.0,602
11698,1,0,3.9,150,22,30,771,300.0,762
11699,1,0,3.0,39,22,20,1152,450.0,1886
11700,1,0,3.9,45,22,13,430,300.0,1627
11701,1,0,3.7,186,0,62,856,400.0,1126
11702,1,1,4.2,1701,42,13,457,650.0,1333
11703,1,0,3.7,118,0,62,264,400.0,1997
11704,1,0,4.5,341,42,33,777,300.0,5004
11705,1,1,4.4,1804,41,20,1674,1000.0,4477
11706,1,0,4.2,530,44,62,1665,450.0,5004
11707,1,0,4.3,245,42,62,1664,600.0,1133
11708,1,0,3.8,140,42,62,1587,200.0,3213
11709,1,1,3.9,488,0,13,708,700.0,5004
11710,1,0,4.1,191,41,30,765,300.0,3936
11711,1,0,3.3,292,22,20,206,600.0,5004
11712,1,1,4.2,493,42,13,387,800.0,3075
11713,1,0,3.7,59,22,13,441,600.0,1517
11714,1,0,4.1,163,22,30,765,400.0,1612
11715,1,1,4.5,804,0,20,714,800.0,1028
11716,1,0,3.5,221,0,70,1115,400.0,314
11717,1,0,3.7,130,38,21,622,1200.0,1939
11718,1,0,4.1,86,43,13,425,700.0,365
11719,1,1,4.4,204,42,13,496,800.0,608
11720,1,0,4.1,613,44,20,159,500.0,1415
11721,1,0,3.0,64,16,30,792,200.0,3030
11722,1,0,3.7,328,0,72,1181,500.0,4815
11723,1,0,4.5,2611,42,33,951,500.0,710
11724,1,1,4.1,1061,22,21,988,1200.0,3224
11725,1,0,4.1,1115,42,20,287,750.0,4351
11726,1,0,4.2,55,42,9,208,400.0,523
11727,1,0,3.8,53,44,62,914,350.0,3202
11728,1,0,4.0,36,0,32,773,300.0,487
11729,1,0,4.6,1026,44,17,429,550.0,5004
11730,1,0,4.1,441,22,13,392,750.0,4707
11731,1,0,3.9,163,22,62,1593,300.0,100
11732,1,0,3.8,66,42,20,97,800.0,4559
11733,1,0,4.1,205,42,62,815,250.0,251
11734,1,0,4.6,4686,44,46,31,1500.0,1515
11735,1,0,4.0,958,44,20,1665,500.0,1306
11736,1,0,4.2,53,42,30,771,400.0,1914
11737,1,0,3.8,77,22,62,1456,350.0,3289
11738,1,0,3.2,64,0,62,1264,250.0,4763
11739,1,0,3.7,197,22,62,1567,400.0,2673
11740,1,0,3.5,235,22,62,1596,400.0,2660
11741,1,0,3.9,106,44,29,915,600.0,2947
11742,1,0,4.0,71,22,69,1117,200.0,663
11743,1,0,3.5,117,22,20,57,600.0,333
11744,1,1,4.2,872,22,16,508,800.0,3025
11745,1,0,2.9,321,16,20,1248,1000.0,741
11746,1,0,4.3,3455,44,20,1152,600.0,2452
11747,1,1,4.0,1208,41,13,406,650.0,2951
11748,1,0,4.2,174,43,13,330,600.0,2473
11749,1,0,4.2,821,43,20,1152,1000.0,3754
11750,1,0,3.4,277,0,66,1451,250.0,159
11751,1,0,4.0,138,22,20,623,750.0,4236
11752,1,0,4.0,168,42,11,776,400.0,2508
11753,1,0,3.3,394,44,62,1152,400.0,3522
11754,1,0,3.9,113,22,62,321,600.0,2737
11755,1,0,3.9,106,22,62,1543,150.0,727
11756,1,1,4.2,1542,0,20,1050,800.0,2359
11757,1,0,3.1,89,0,62,1370,350.0,2886
11758,1,0,4.1,95,0,29,1109,600.0,1482
11759,1,0,3.9,462,16,20,1215,600.0,971
11760,1,0,4.0,186,44,2,186,500.0,2066
11761,1,0,3.2,166,16,62,1472,600.0,3452
11762,1,0,3.8,80,22,62,1461,800.0,4786
11763,1,0,3.9,171,0,62,1059,300.0,200
11764,1,0,4.1,61,42,30,790,450.0,1726
11765,1,0,4.2,1023,22,30,771,500.0,804
11766,1,0,4.3,279,44,62,1152,450.0,281
11767,1,0,4.1,321,43,62,1152,600.0,4335
11768,1,0,4.2,289,3,62,6,400.0,3993
11769,1,0,3.7,34,22,72,230,400.0,2962
11770,1,0,4.3,480,42,13,510,450.0,537
11771,1,0,3.9,717,22,20,973,1000.0,1960
11772,1,0,4.2,533,42,20,598,600.0,4835
11773,1,1,3.9,74,0,20,1273,900.0,2075
11774,1,0,4.1,138,42,13,450,1200.0,5004
11775,1,0,4.3,219,38,62,1071,300.0,3772
11776,0,0,4.4,1224,41,13,397,800.0,5004
11777,1,0,4.0,779,43,20,1001,750.0,5004
11778,1,0,3.9,151,41,41,1666,400.0,4951
11779,1,0,3.1,266,22,20,515,550.0,1823
11780,1,0,3.7,439,22,72,280,550.0,3405
11781,1,0,3.7,215,42,62,1624,200.0,5004
11782,1,0,3.9,138,0,62,1323,300.0,5004
11783,1,0,3.6,42,0,13,399,600.0,3438
11784,1,1,4.1,221,42,20,1235,600.0,2198
11785,1,0,3.9,374,38,20,233,750.0,5004
11786,1,0,4.0,229,42,30,952,500.0,2577
11787,1,0,3.9,97,18,62,200,500.0,5004
11788,1,0,3.9,554,44,62,816,600.0,1135
11789,1,0,4.0,567,43,62,1470,400.0,3106
11790,1,0,4.2,71,22,62,1463,400.0,4466
11791,1,0,3.7,85,22,62,263,350.0,2797
11792,1,0,4.0,76,38,0,179,500.0,1577
11793,1,0,4.2,310,0,29,1041,600.0,172
11794,1,1,4.3,342,41,62,788,450.0,3999
11795,1,0,3.7,91,22,0,179,400.0,5004
11796,1,0,4.0,67,45,13,380,400.0,1747
11797,1,0,3.9,88,22,62,815,250.0,5004
11798,1,1,4.2,325,44,20,1201,800.0,203
11799,1,0,4.0,76,38,62,1507,300.0,3044
11800,1,1,4.5,255,41,20,1004,1300.0,2321
11801,1,0,3.9,69,42,12,1019,150.0,5004
11802,1,1,4.0,85,22,17,429,500.0,5004
11803,1,0,3.8,38,41,29,280,600.0,2970
11804,1,0,4.2,600,44,30,771,900.0,511
11805,1,0,3.9,688,0,20,1152,500.0,3577
11806,1,0,4.2,62,22,45,815,200.0,5004
11807,1,0,4.0,164,22,62,85,500.0,5004
11808,1,1,4.5,717,44,20,1005,1500.0,794
11809,1,0,3.2,49,42,62,118,300.0,5004
11810,1,0,4.2,50,45,29,179,500.0,1602
11811,1,0,3.9,110,42,30,946,200.0,3352
11812,1,0,3.5,177,0,62,201,500.0,2046
11813,1,0,3.6,90,44,62,824,500.0,2987
11814,1,0,4.0,131,0,30,945,230.0,3205
11815,1,0,4.1,187,22,9,213,400.0,1733
11816,1,0,4.0,205,0,14,348,500.0,3939
11817,1,0,3.9,77,16,32,771,300.0,5004
11818,1,0,3.9,122,58,62,215,250.0,5004
11819,1,1,4.4,679,44,20,1377,1500.0,5004
11820,1,0,4.0,165,42,29,43,300.0,5004
11821,1,0,3.7,259,42,20,1135,750.0,5004
11822,1,0,3.8,63,0,62,201,300.0,169
11823,1,0,3.4,95,42,62,95,200.0,5004
11824,1,1,3.5,59,22,20,1275,700.0,3132
11825,1,0,4.4,946,42,13,433,900.0,5004
11826,1,0,4.1,41,16,31,767,400.0,3934
11827,1,1,4.5,3944,42,25,711,1600.0,482
11828,1,0,4.0,188,38,29,169,300.0,2481
11829,1,0,3.4,34,22,13,434,900.0,775
11830,1,0,4.1,270,38,62,130,500.0,4464
11831,1,0,3.8,212,22,62,1023,200.0,5004
11832,1,0,3.9,660,42,20,614,500.0,1057
11833,1,0,4.0,463,45,62,1186,500.0,1016
11834,1,0,3.2,909,42,20,1377,600.0,1405
11835,1,1,4.1,1785,42,57,879,1200.0,2215
11836,1,0,3.8,257,37,29,1192,300.0,3255
11837,1,0,3.8,206,22,1,655,600.0,5004
11838,1,0,3.8,209,0,19,368,400.0,306
11839,1,0,3.6,207,42,20,1046,500.0,5004
11840,1,0,4.1,724,43,29,1473,700.0,4766
11841,1,0,4.0,63,42,62,226,150.0,2171
11842,1,0,3.9,59,41,62,1412,300.0,312
11843,1,0,2.4,438,22,20,519,1000.0,4739
11844,1,0,3.8,214,44,20,1350,700.0,1403
11845,1,0,4.1,121,22,62,1574,200.0,5004
11846,1,0,2.8,261,22,20,1036,700.0,936
11847,1,0,4.3,324,22,30,952,180.0,338
11848,1,0,4.1,673,22,62,998,450.0,5004
11849,1,0,3.9,61,22,62,1332,400.0,5004
11850,1,0,3.6,108,16,62,1585,40.0,5004
11851,1,0,3.7,60,42,62,1152,200.0,2033
11852,1,0,3.9,237,42,62,1547,200.0,5004
11853,1,0,4.1,62,39,13,449,600.0,5004
11854,1,1,4.2,344,42,20,1152,700.0,4146
11855,1,0,3.7,310,22,20,195,600.0,5004
11856,1,0,3.8,265,44,20,1150,650.0,5004
11857,1,0,3.5,888,44,20,1371,650.0,5004
11858,1,0,3.6,74,42,20,195,700.0,4865
11859,1,0,3.9,97,0,62,963,1000.0,1776
11860,1,0,3.9,55,22,66,648,300.0,1580
11861,1,0,3.9,206,22,14,354,600.0,1951
11862,1,0,4.2,971,42,62,1543,200.0,5004
11863,1,0,3.9,45,43,62,619,550.0,2506
11864,1,1,4.2,1149,22,20,1014,1800.0,425
11865,1,0,3.8,191,22,62,1569,250.0,1653
11866,1,0,3.7,483,41,20,759,800.0,1328
11867,1,1,4.1,723,22,13,416,950.0,3988
11868,0,0,4.3,294,41,13,471,850.0,5004
11869,1,0,4.0,515,44,20,560,750.0,5004
11870,1,0,3.9,93,22,12,1648,250.0,1926
11871,1,1,4.5,1880,0,13,392,900.0,5004
11872,0,0,3.9,1160,41,20,515,650.0,5004
11873,1,1,3.9,603,22,20,1088,1000.0,3841
11874,1,1,4.4,385,42,21,1104,1500.0,1713
11875,1,1,4.2,1910,22,49,887,1500.0,4412
11876,1,0,4.2,166,42,62,815,300.0,5004
11877,1,0,3.9,1139,42,20,1348,500.0,5004
11878,1,0,3.8,615,0,13,470,600.0,5004
11879,1,0,4.0,76,40,62,1598,300.0,5004
11880,1,0,3.6,69,42,62,1666,250.0,4223
11881,1,1,4.4,191,40,13,330,1000.0,5004
11882,0,1,4.2,1739,41,57,537,1400.0,5004
11883,1,0,3.8,174,22,62,1471,400.0,5004
11884,1,1,4.3,2569,42,4,686,1200.0,5004
11885,0,1,4.1,778,41,21,49,800.0,5004
11886,1,0,4.0,575,38,20,206,600.0,5004
11887,1,1,4.1,734,22,13,403,1200.0,5004
11888,1,0,4.1,778,38,13,381,700.0,5004
11889,1,0,3.9,1247,22,21,1098,1400.0,5004
11890,1,0,3.6,97,38,62,1035,300.0,5004
11891,1,1,4.4,344,42,21,539,1000.0,388
11892,1,0,3.8,153,44,29,1292,500.0,5004
11893,1,0,4.1,65,41,16,460,700.0,5004
11894,1,0,4.3,65,42,30,1672,250.0,419
11895,1,0,3.9,393,44,20,908,750.0,5004
11896,1,0,3.9,668,22,20,290,800.0,5004
11897,1,0,4.4,149,42,72,212,350.0,3937
11898,0,1,4.4,467,41,13,401,800.0,5004
11899,1,0,3.2,68,22,20,1615,400.0,5004
11900,1,0,3.8,64,22,62,63,500.0,324
11901,1,0,3.8,41,44,62,233,200.0,5004
11902,1,0,4.2,106,24,62,231,300.0,5004
11903,1,0,4.2,115,0,12,215,400.0,5004
11904,1,0,3.9,34,18,62,1152,300.0,3509
11905,1,0,4.3,81,22,20,266,650.0,5004
11906,1,1,4.4,457,44,21,1152,1500.0,4282
11907,1,0,3.8,63,24,62,864,350.0,5004
11908,1,0,4.3,1101,22,13,417,700.0,5004
11909,1,1,4.2,1175,41,57,881,1300.0,5004
11910,1,1,4.2,1621,41,20,1508,1500.0,3702
11911,1,0,3.8,473,42,20,1593,500.0,5004
11912,1,0,3.7,100,0,13,486,700.0,2489
11913,1,0,3.8,76,42,62,200,500.0,4219
11914,1,0,4.1,464,0,13,342,500.0,5004
11915,1,0,4.2,1063,42,13,392,800.0,5004
11916,1,0,4.1,132,22,20,1152,650.0,5004
11917,1,0,2.8,137,0,62,1447,300.0,5004
11918,1,1,4.2,872,42,13,337,600.0,5004
11919,1,1,4.2,2714,40,13,402,1000.0,5004
11920,1,0,4.0,197,41,62,1152,500.0,2413
11921,1,0,3.7,127,18,72,847,300.0,2211
11922,1,0,3.7,92,22,0,179,350.0,5004
11923,1,0,3.7,829,22,20,1075,850.0,5004
11924,1,0,3.9,203,0,62,1447,300.0,5004
11925,1,1,4.0,391,22,16,419,1300.0,5004
11926,1,0,2.8,137,38,62,1152,500.0,2409
11927,1,0,2.8,414,58,20,1141,700.0,994
11928,1,1,4.0,540,22,20,1152,600.0,5004
11929,1,0,2.9,330,16,29,998,600.0,886
11930,1,1,4.0,1386,44,20,672,1100.0,5004
11931,1,0,3.6,192,0,29,914,450.0,5004
11932,1,0,3.6,74,42,62,321,600.0,3196
11933,1,0,3.2,51,22,29,1192,600.0,2217
11934,1,0,4.4,7227,42,20,302,600.0,651
11935,1,0,3.8,149,42,20,275,600.0,4927
11936,1,1,4.1,1850,38,13,341,600.0,5004
11937,1,0,3.7,70,43,12,222,250.0,5004
11938,1,1,3.8,503,22,16,389,700.0,5004
11939,1,1,4.2,294,42,20,1528,800.0,2924
11940,1,0,3.9,331,38,20,602,600.0,4900
11941,1,0,4.0,188,0,62,42,400.0,5004
11942,1,0,3.7,69,0,29,82,400.0,5004
11943,1,0,2.9,95,0,29,1428,700.0,1169
11944,1,0,3.9,356,22,20,1263,450.0,2801
11945,1,0,4.5,217,22,20,1072,1200.0,5004
11946,1,0,3.9,337,22,62,1192,500.0,1132
11947,1,0,4.0,100,44,30,173,150.0,5004
11948,1,0,3.9,455,43,20,519,1000.0,5004
11949,1,1,4.3,1804,42,22,658,900.0,4491
11950,1,0,3.9,214,0,20,1236,600.0,5004
11951,1,0,3.9,79,44,30,952,800.0,4432
11952,1,0,4.1,56,42,62,815,500.0,5004
11953,1,1,4.1,1340,22,20,1371,800.0,5004
11954,1,0,4.2,168,41,13,425,700.0,5004
11955,1,0,3.8,331,22,62,1152,350.0,5004
11956,1,0,4.1,3007,38,13,372,1000.0,5004
11957,1,1,4.2,1368,44,21,121,1400.0,5004
11958,1,0,3.8,44,44,62,830,400.0,4895
11959,1,1,4.4,102,45,13,387,700.0,5004
11960,1,1,4.0,235,42,20,1137,800.0,4238
11961,1,0,3.9,187,45,62,561,400.0,1302
11962,1,1,4.0,150,39,20,704,1100.0,5004
11963,1,0,2.8,102,3,62,1192,350.0,5004
11964,1,0,3.5,33,43,69,1113,250.0,5004
11965,1,0,3.9,213,43,62,315,400.0,2241
11966,1,0,4.0,70,44,30,765,400.0,5004
11967,1,0,3.9,119,22,20,301,900.0,5004
